Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
15:40:54,2.299561,0.091553,0.255859
15:40:54,3.156982,0.279785,0.267822
15:40:54,4.000488,0.615967,0.080566
15:40:54,3.898193,2.196533,-0.728516
15:40:54,3.356934,3.829102,-2.15918
15:40:54,1.973877,3.933838,-3.965088
15:40:54,1.160645,1.776123,-4.088379
15:40:54,0.7854,0.160889,-3.829346
15:40:54,0.460938,-0.228027,-4.059814
15:40:54,0.72168,-0.500488,-3.61792
15:40:54,1.41748,-0.459229,-2.929199
15:40:54,0.306152,-0.109619,-3.481201
15:40:54,-1.504883,0.135498,-3.365967
15:40:54,0.988525,0.636475,0.769043
15:40:54,3.072266,0.693848,3.675781
15:40:54,0.185791,-0.27124,0.475586
15:40:54,0.128174,-0.266113,-0.828125
15:40:54,1.573486,0.057861,1.604736
15:40:54,2.971436,1.026855,1.800781
15:40:54,3.026855,1.659912,-1.100098
15:40:54,3.785889,2.263672,-1.989014
15:40:54,3.207031,1.310791,-2.016602
15:40:54,2.410645,-0.03418,-0.282227
15:40:54,1.759766,-0.658936,0.690674
15:40:54,0.952148,-0.717773,0.501953
15:40:54,0.824707,-0.708008,0.652344
15:40:54,0.69751,-0.657471,0.789795
15:40:54,0.548828,-0.553467,0.598877
15:40:54,0.500977,-0.360596,0.531006
15:40:54,0.634277,-0.213135,0.569336
15:40:54,1.194092,-0.161865,0.311523
15:40:54,1.054199,-0.0896,0.166748
15:40:54,0.909668,0.085693,0.401123
15:40:54,0.791504,0.289795,0.511963
15:40:54,0.784424,0.46582,0.344482
15:40:54,0.888916,0.451172,0.262939
15:40:54,0.86499,0.377441,0.321289
15:40:54,0.810547,0.266602,0.407471
15:40:55,0.813965,0.104004,0.437256
15:40:55,0.841797,0.028809,0.435791
15:40:55,0.875488,-0.002686,0.442871
15:40:55,0.852051,0.016602,0.431641
15:40:55,0.811523,0.083252,0.448242
15:40:55,0.898193,0.088867,0.373047
15:40:55,0.935303,0.062988,0.338623
15:40:55,0.810791,0.076172,0.44165
15:40:55,0.905762,0.030273,0.411133
15:40:55,1.088379,-0.037109,0.280273
15:40:55,0.830566,-0.01123,0.425781
15:40:55,0.757813,0.013916,0.515137
15:40:55,1.003174,-0.048096,0.403564
15:40:55,0.9729,-0.07959,0.342285
15:40:55,0.796875,0.026367,0.468506
15:40:55,0.984375,-0.002197,0.331543
15:40:55,0.757568,0.070313,0.443359
15:40:55,0.825195,0.055664,0.540039
15:40:55,0.953613,0.01709,0.265625
15:40:55,0.674316,0.131836,0.582275
15:40:55,0.605225,0.149658,0.635986
15:40:55,1.019531,0.002686,0.271973
15:40:55,0.886475,-0.007324,0.371582
15:40:55,0.662598,0.018799,0.756836
15:40:55,0.430176,-0.119141,0.852051
15:40:55,0.920166,-0.039063,0.569336
15:40:55,1.015625,0.072021,0.71582
15:40:55,0.574707,-0.053955,1.553711
15:40:55,0.378174,0.140625,1.099121
15:40:55,0.862793,0.068848,0.598145
15:40:55,2.104492,-0.628418,1.251709
15:40:55,2.075684,-0.84375,0.926758
15:40:55,1.194824,-0.732422,1.047852
15:40:55,0.392334,-0.597412,0.335449
15:40:55,3.105713,-0.708984,0.0271
15:40:55,7.999756,0.075439,0.869873
15:40:55,5.241943,2.690918,-2.808105
15:40:55,4.855957,5.300293,-1.150635
15:40:55,1.645752,2.30957,0.182129
15:40:55,0.113525,0.384521,1.211914
15:40:55,0.219971,0.467529,1.012207
15:40:55,0.029541,0.515381,0.046875
15:40:55,-0.412109,0.490479,-0.410645
15:40:55,-0.513672,0.284424,0.316162
15:40:55,-0.523682,-0.096436,0.946045
15:40:55,-0.531982,-0.322266,0.69873
15:40:55,-0.083984,-0.340088,0.648438
15:40:55,0.321533,-0.396484,0.774902
15:40:55,0.455078,-0.446289,0.653809
15:40:55,0.54248,-0.470215,0.494873
